distance_km,weight_kg,vehicle_type,weather,delay,traffic_volume,delivery_hour,system_load
167.8,7.13,bike,rainy,no,2744,5,1 
248.1,35.28,scooter,rainy,no,2744,5,2 
125.0,28.97,ev bike,stormy,no,4540,6,10 
16.0,33.97,ev van,clear,yes,4540,6,10 
175.0,37.9,bike,rainy,no,4025,7,10 
280.7,20.66,ev bike,clear,yes,4025,7,10 
282.0,12.71,bike,cold,no,4173,8,3 
114.5,4.27,ev bike,rainy,no,4173,8,20 
129.6,46.75,ev van,foggy,no,4173,8,300 
87.5,0.91,van,foggy,no,3876,9,160 
272.5,36.99,bike,hot,no,3876,9,230 
63.7,45.21,scooter,stormy,no,3876,9,95 
167.3,24.38,truck,rainy,no,3869,10,148 
147.6,0.71,ev bike,stormy,yes,3869,10,10 
27.2,33.97,truck,hot,no,3869,10,400 
151.4,11.7,van,hot,no,3869,10,433 
169.6,14.96,truck,rainy,no,3519,11,14 
83.4,27.75,ev van,clear,no,3519,11,16 
53.0,8.16,ev bike,hot,no,3519,11,10 
134.5,17.04,bike,stormy,yes,3556,12,100 
289.8,33.25,scooter,clear,no,3556,12,60 
287.4,34.7,van,clear,no,3880,13,100 
117.7,45.14,scooter,clear,no,3880,13,500 
238.9,33.23,ev bike,stormy,yes,4007,14,100 
233.1,3.9,ev van,rainy,yes,4007,14,120 
282.4,5.7,truck,rainy,yes,4409,15,150 
198.4,39.59,ev van,cold,no,4409,15,120 
89.3,27.53,van,stormy,no,4315,16,100 
295.1,7.49,ev bike,clear,no,4315,16,50 
103.7,30.23,ev bike,foggy,no,4315,16,595 
41.0,11.71,scooter,foggy,no,4132,17,140 
144.9,3.14,ev bike,hot,no,4132,17,1086 
288.7,13.7,truck,stormy,yes,4132,17,128 
194.2,15.45,truck,clear,yes,3126,18,200 
184.7,22.69,scooter,rainy,no,3126,18,21 
100.0,47.89,scooter,stormy,yes,2316,19,30000 
220.2,26.75,ev van,rainy,no,1953,20,250000 
55.0,48.85,truck,rainy,yes,1725,21,20 
29.9,24.18,bike,cold,yes,1460,22,20 
262.2,30.93,truck,clear,yes,892,23,22 
156.1,36.22,truck,rainy,no,508,0,22 
266.0,11.84,ev bike,stormy,no,326,1,4000 
11.6,42.93,ev van,hot,yes,273,2,1000 
211.6,0.67,truck,hot,no,369,3,2000 
38.8,35.79,bike,rainy,yes,835,4,300 
45.4,28.9,van,stormy,no,2628,5,1300 
63.1,39.46,scooter,hot,no,5075,6,540 
13.0,47.77,bike,clear,no,5630,7,960 
296.4,36.5,ev van,stormy,no,5417,8,1000 
195.5,16.2,scooter,stormy,yes,5117,9,1000 
271.2,47.06,scooter,rainy,no,4179,10,500 
44.5,8.35,van,hot,no,4410,11,150 
238.9,23.45,van,foggy,no,4752,12,100 
28.5,2.18,truck,clear,no,4766,13,50 
41.5,25.41,scooter,foggy,no,5139,14,500 
262.5,31.24,ev bike,foggy,yes,5582,15,450 
54.2,38.19,bike,hot,no,5792,16,500 
241.5,9.86,ev van,rainy,yes,5075,17,2000 
273.9,49.52,ev van,hot,no,3172,19,639 
12.3,16.14,truck,hot,no,2769,20,809 
281.0,27.12,bike,stormy,no,3504,21,200 
165.4,46.48,ev bike,foggy,no,3496,22,100 
185.0,28.1,ev bike,clear,no,637,0,1000 
251.8,14.95,truck,rainy,yes,374,1,1000 
201.8,20.97,scooter,rainy,no,305,2,200 
289.2,12.82,van,stormy,no,377,3,100 
275.6,0.96,van,cold,no,770,4,100 
76.1,12.36,truck,hot,no,2538,5,200 
222.3,36.54,scooter,cold,no,5280,6,200 
116.5,3.1,van,foggy,yes,5995,7,50 
35.9,38.05,ev van,clear,no,5686,8,50 
91.7,33.1,van,cold,no,5686,8,300 
16.1,38.33,truck,cold,no,4892,9,20 
157.8,18.46,ev van,stormy,no,4811,11,140 
3.6,29.33,ev van,foggy,no,5000,12,100 
53.2,43.51,truck,clear,no,5237,13,200 
297.1,22.31,scooter,hot,no,5411,14,200 
282.1,39.16,bike,cold,yes,5661,15,640 
181.0,42.11,ev van,foggy,yes,6058,16,80 
295.3,34.48,truck,hot,no,5672,17,200 
139.6,29.68,truck,clear,no,4754,18,500 
145.5,4.8,ev van,rainy,yes,3309,19,400 
133.6,34.25,van,stormy,no,2729,20,50 
11.7,28.32,bike,rainy,no,2821,21,50 
103.3,12.96,ev bike,clear,no,2394,22,50 
158.2,26.18,ev van,foggy,no,1589,23,20 
154.6,29.4,scooter,hot,no,1073,0,50 
152.9,17.79,ev van,clear,yes,660,1,100 
107.5,12.46,truck,foggy,no,432,2,50 
215.1,43.25,truck,cold,no,317,3,200 
285.3,15.83,ev van,clear,no,364,4,10 
240.3,36.53,scooter,clear,no,742,5,10 
97.5,31.97,ev bike,cold,no,1193,6,600 
86.5,4.43,bike,rainy,yes,2003,7,55 
265.4,49.52,ev bike,stormy,yes,2754,8,5 
65.9,18.08,bike,stormy,no,3520,9,100 
36.1,26.2,bike,stormy,no,3636,10,5 
80.5,15.95,van,hot,no,4737,12,2000 
161.8,24.66,van,stormy,no,4672,13,1000 
3.6,39.99,ev bike,cold,no,4704,14,1000 
59.7,44.45,ev van,stormy,no,4839,15,16000 
77.5,23.57,ev van,clear,no,4806,17,1000 
167.9,41.74,truck,stormy,yes,4893,18,1000 
219.0,25.88,bike,clear,yes,3101,19,1000 
294.7,25.45,ev bike,foggy,yes,2342,20,10000 
60.7,17.54,van,hot,no,2450,21,1000 
209.4,28.93,truck,cold,no,3318,22,10000 
69.3,43.96,truck,rainy,no,1716,23,1000 
179.8,1.21,ev van,clear,no,1122,0,9000 
77.4,3.65,van,clear,no,688,1,7000 
139.8,4.18,ev van,foggy,no,541,2,3000 
143.9,49.52,truck,clear,no,271,4,2000 
287.2,10.98,ev bike,rainy,no,425,5,11000 
78.5,48.65,ev van,cold,no,797,6,1000 
247.6,47.52,ev bike,foggy,yes,797,6,8000 
219.2,42.55,van,hot,yes,981,7,3000 
164.6,23.09,scooter,clear,no,981,7,1000 
213.0,31.18,bike,foggy,yes,1539,8,14000 
107.8,9.73,van,foggy,yes,1539,8,2000 
189.3,18.53,truck,stormy,no,1539,8,2000 
44.7,19.07,ev bike,stormy,no,2087,9,1000 
236.8,12.4,bike,cold,yes,2087,9,3000 
101.4,24.36,van,cold,yes,2087,9,3000 
295.7,20.43,ev van,cold,no,2663,10,3000 
130.9,35.88,ev bike,hot,no,2663,10,3000 
279.2,47.62,ev van,stormy,no,2663,10,4000 
78.7,26.28,ev van,hot,yes,2820,11,1000 
88.3,8.2,bike,cold,yes,3313,12,3 
240.9,9.89,ev bike,stormy,no,3313,12,10 
264.6,41.52,truck,hot,no,3453,13,7 
147.0,0.81,van,stormy,yes,3303,14,2 
20.1,5.51,ev bike,stormy,yes,3344,15,5 
105.5,30.55,ev van,foggy,yes,3363,16,5 
241.7,42.46,van,foggy,no,3257,17,3 
144.3,35.73,truck,foggy,no,3257,17,9 
215.8,8.32,van,cold,no,3033,19,1 
114.2,46.48,truck,clear,no,2926,20,3 
10.9,27.86,ev van,rainy,no,2926,20,15 
203.3,29.68,ev bike,foggy,no,2926,20,4 
90.0,37.21,scooter,stormy,yes,1744,21,28 
146.8,28.15,ev van,clear,no,1744,21,4 
273.7,42.15,truck,clear,no,1390,22,5 
67.4,13.93,truck,rainy,no,1390,22,12 
105.6,5.1,bike,clear,no,1390,22,2 
47.8,11.87,van,hot,yes,840,23,3 
12.0,26.6,scooter,clear,no,840,23,4 
124.3,35.94,bike,cold,no,471,0,15 
30.5,47.56,ev van,rainy,no,471,0,1 
90.6,9.14,bike,stormy,yes,291,1,2 
254.9,24.33,ev bike,hot,no,291,1,1 
13.9,43.44,ev bike,foggy,no,231,2,8 
190.3,39.19,truck,rainy,no,231,2,5 
117.2,32.99,ev van,hot,no,307,3,1 
117.8,7.37,bike,hot,no,307,3,2 
150.8,28.09,bike,stormy,no,807,4,6 
104.1,13.18,ev van,cold,no,807,4,1 
25.4,21.64,scooter,hot,no,2596,5,13 
265.8,8.0,scooter,stormy,yes,4817,6,8 
58.5,26.86,ev bike,hot,no,5158,7,3 
205.6,25.3,truck,hot,no,4719,8,150 
226.1,8.61,scooter,hot,no,4177,10,1 
62.9,1.21,scooter,hot,no,4143,11,5 
48.6,21.45,ev van,cold,yes,4597,13,7 
274.0,13.64,truck,foggy,yes,4849,14,5 
8.7,16.74,ev van,stormy,no,5356,15,4 
131.4,38.89,truck,rainy,no,5808,16,3 
21.8,9.26,truck,foggy,no,5670,17,1 
128.2,8.82,van,hot,no,3933,18,4 
58.2,24.35,bike,hot,no,2863,19,5 
275.6,37.47,truck,rainy,yes,2318,20,1 
95.0,28.79,ev bike,cold,no,1960,21,390 
239.5,45.26,van,foggy,no,1008,23,5 
112.8,37.49,ev van,hot,yes,276,1,5 
159.6,21.66,ev bike,clear,no,257,2,4 
203.3,17.72,truck,hot,yes,257,2,30 
201.9,44.24,truck,stormy,no,362,3,30 
255.2,49.34,scooter,stormy,yes,362,3,16 
96.0,31.71,ev van,clear,no,791,4,30 
146.7,35.21,bike,stormy,no,791,4,10000 
250.7,21.97,bike,hot,no,2627,5,40000 
97.0,29.75,ev bike,rainy,no,2627,5,60000 
63.8,32.88,bike,foggy,no,4822,6,90000 
84.1,49.52,truck,stormy,no,4822,6,2000 
99.2,18.29,scooter,hot,no,4822,6,60000 
48.2,29.47,ev bike,hot,no,4738,7,60000 
55.4,1.17,bike,foggy,no,4642,8,60000 
16.7,45.17,scooter,foggy,no,5216,9,2000 
67.7,49.01,truck,hot,yes,4681,10,4000 
272.2,29.5,van,clear,no,4494,11,30000 
183.8,20.13,scooter,cold,yes,4481,12,4000 
100.0,40.64,bike,foggy,yes,4699,13,30000 
240.5,3.39,bike,foggy,yes,5084,14,50000 
180.1,30.12,scooter,clear,yes,5540,15,30000 
56.7,17.93,scooter,foggy,no,6014,16,100000 
186.8,9.88,bike,foggy,yes,5754,17,5000 
280.8,6.95,truck,hot,no,3326,19,50000 
23.9,37.52,ev van,cold,no,2572,20,50000 
297.1,26.8,ev bike,cold,no,2131,21,50000 
127.8,46.11,scooter,cold,no,1835,22,50000 
147.1,28.13,van,rainy,yes,2645,23,5000 
7.8,6.14,ev bike,foggy,no,709,0,50000 
80.0,18.25,ev van,hot,no,370,1,5000 
113.7,17.1,truck,hot,yes,292,2,90000 
290.4,23.07,scooter,clear,yes,353,3,5000 
221.8,21.4,ev van,cold,yes,805,4,5000 
281.8,4.81,truck,cold,no,2706,5,10000 
220.0,24.28,bike,cold,yes,5482,6,50000 
254.4,33.19,scooter,hot,no,5339,8,5000 
10.5,1.1,truck,stormy,no,4887,9,50000 
259.4,1.59,ev bike,cold,no,4431,10,5000 
244.1,30.93,ev van,clear,no,4726,12,5000 
178.6,28.85,scooter,clear,no,4662,13,20000 
210.8,33.29,ev bike,stormy,yes,5231,14,40000 
231.8,34.55,ev van,clear,no,5634,15,20000 
16.2,42.18,ev bike,rainy,no,6274,16,20000 
75.4,22.01,ev bike,foggy,yes,5700,17,100000 
281.6,37.26,ev bike,hot,no,4329,18,20000 
90.8,8.43,truck,clear,no,3112,19,50000 
31.9,0.67,truck,cold,no,2769,20,30000 
205.3,8.94,truck,clear,no,2366,21,50000 
114.5,36.37,ev van,hot,no,1025,23,50000 
247.9,44.91,van,clear,no,532,0,100000 
174.0,5.23,ev bike,hot,no,364,1,30000 
297.1,22.39,bike,clear,yes,256,2,30000 
215.1,28.71,van,cold,no,350,3,50000 
195.3,44.5,ev van,clear,no,795,4,30000 
148.7,11.03,scooter,foggy,yes,2761,5,3000 
20.2,32.86,ev bike,foggy,no,5366,6,1000 
10.8,41.8,truck,foggy,no,5790,7,1000 
224.9,3.5,bike,stormy,yes,5759,8,1000 
228.5,11.0,bike,hot,no,5049,9,2000 
63.8,6.94,bike,clear,no,4573,10,2000 
165.9,35.55,van,clear,yes,4841,11,2000 
99.0,14.63,scooter,stormy,yes,4974,12,1000 
220.6,3.64,ev van,clear,yes,5048,13,1000 
246.0,4.85,ev bike,stormy,yes,5398,14,2000 
133.0,34.32,bike,clear,no,5990,15,2000 
207.3,29.12,truck,rainy,yes,6094,16,5000 
109.0,16.77,ev bike,stormy,no,5814,17,1000 
157.2,45.73,truck,rainy,no,4532,18,5000 
222.3,1.5,bike,stormy,no,3211,19,5000 
37.4,11.8,bike,cold,no,2829,20,1000 
6.5,27.55,truck,foggy,no,2892,21,5000 
194.3,47.51,ev van,rainy,yes,2020,22,1000 
236.9,44.24,bike,rainy,yes,1153,23,500 
188.7,36.48,bike,cold,no,627,0,20000 
55.6,24.09,scooter,cold,no,359,1,6000 
151.8,21.91,scooter,rainy,no,296,2,2000 
122.3,35.53,ev van,clear,no,436,3,5000 
283.3,33.96,ev van,rainy,yes,773,4,5000 
207.8,19.88,scooter,hot,no,2559,5,1000 
156.3,43.95,ev bike,cold,no,5405,6,10000 
120.0,40.58,bike,clear,no,6261,7,5000 
102.4,49.26,truck,stormy,yes,5597,8,4000 
41.3,19.89,truck,stormy,no,4917,9,5000 
211.2,10.74,ev van,hot,no,4672,10,2000 
162.3,10.27,ev bike,hot,yes,5073,11,3000 
24.2,32.18,bike,stormy,yes,5270,12,6000 
123.4,10.18,van,foggy,no,5339,13,5000 
230.1,37.02,bike,cold,no,5486,14,3000 
44.4,47.39,bike,rainy,yes,6049,15,5000 
233.4,1.56,bike,clear,no,6314,16,5000 
137.9,43.84,ev van,hot,no,5683,17,50000 
21.7,11.62,scooter,clear,no,4464,18,15000 
282.1,27.68,ev bike,hot,yes,3470,19,50000 
56.6,13.49,ev bike,clear,no,2730,20,17000 
13.6,15.39,ev van,cold,no,2957,21,50000 
159.5,41.23,truck,hot,no,2627,22,25000 
45.6,14.7,ev van,cold,no,2627,22,50000 
15.6,41.81,van,rainy,no,1664,23,30000 
202.1,16.05,ev bike,foggy,yes,1664,23,3000 
33.3,11.73,ev bike,hot,no,1144,0,10000 
289.7,38.0,truck,cold,no,1144,0,1000 
243.8,15.05,scooter,clear,no,681,1,15000 
261.6,1.43,bike,foggy,yes,681,1,3000 
201.0,12.07,bike,rainy,yes,506,2,90000 
164.0,40.66,van,foggy,no,365,3,4000 
205.7,31.06,van,clear,no,432,4,18000 
176.3,20.23,scooter,stormy,yes,432,4,16000 
242.6,26.33,ev bike,cold,no,804,5,50000 
56.4,9.58,bike,hot,no,804,5,5000 
40.6,13.34,van,hot,no,1218,6,2000 
203.7,4.4,van,clear,no,1868,7,5000 
60.7,14.11,ev van,clear,no,1868,7,8000 
294.0,13.16,bike,hot,no,2611,8,20000 
45.8,21.95,ev van,stormy,no,3341,9,50000 
198.8,32.31,ev bike,clear,no,3485,10,10000 
239.5,28.4,ev bike,foggy,yes,4001,11,50000 
86.0,37.99,ev bike,cold,no,4395,12,20000 
201.6,13.56,ev bike,cold,no,4825,13,5000 
287.1,8.97,van,hot,no,4687,14,10000 
286.1,34.66,truck,clear,no,4441,15,5000 
45.3,3.94,van,rainy,yes,4756,16,3000 
35.1,5.17,ev van,clear,no,4670,17,50000 
92.1,37.1,scooter,clear,no,3878,18,50000 
18.7,42.48,truck,clear,no,3179,19,8000 
43.1,2.42,scooter,cold,no,2566,20,20000 
115.8,14.82,van,cold,no,2934,21,50000 
4.7,19.82,ev van,hot,no,2981,22,50000 
21.9,19.38,scooter,cold,no,1831,23,53250 
289.5,45.13,ev van,stormy,no,1187,0,26750 
216.1,13.03,ev bike,clear,no,774,1,50000 
94.4,49.41,van,hot,no,509,2,50000 
37.0,15.58,van,stormy,yes,329,3,50000 
144.3,2.74,bike,clear,yes,270,4,30000 
179.6,17.04,ev bike,hot,no,490,5,4000 
82.8,24.37,truck,rainy,yes,798,6,14000 
170.5,32.26,ev van,clear,no,1118,7,50000 
136.4,32.19,scooter,clear,no,1867,8,50000 
191.4,14.43,van,clear,no,2788,9,55000 
126.4,48.01,ev bike,foggy,no,3851,10,10000 
151.2,2.97,van,clear,no,3970,11,3000 
37.5,29.71,scooter,stormy,no,3728,12,50000 
64.9,30.72,scooter,hot,no,3888,13,8000 
140.9,16.76,ev van,hot,no,3937,14,50000 
159.5,38.22,van,cold,yes,4322,15,50000 
232.3,13.69,ev bike,cold,no,4274,16,10000 
55.5,11.86,truck,clear,no,3746,17,60000 
209.4,33.1,truck,foggy,yes,3301,18,4000 
137.4,28.91,scooter,clear,no,2804,19,2000 
9.8,37.04,scooter,rainy,yes,2245,20,3000 
16.4,25.34,van,foggy,no,1879,21,50000 
156.6,2.22,bike,cold,no,1481,22,5000 
202.8,18.94,truck,foggy,yes,890,23,7000 
258.7,26.03,bike,rainy,no,442,0,17000 
70.6,45.94,scooter,rainy,no,277,1,15000 
245.4,20.53,truck,hot,no,231,2,3000 
53.6,1.64,bike,rainy,no,338,3,25000 
195.6,46.06,bike,hot,yes,803,4,50000 
51.8,43.54,scooter,clear,no,2726,5,10000 
188.2,29.57,ev bike,cold,no,5626,6,149000 
82.5,29.36,ev bike,rainy,no,4795,8,51000 
114.1,48.2,bike,cold,no,3799,9,50000 
194.3,7.68,scooter,cold,no,3567,10,2000 
159.6,35.75,bike,stormy,yes,3567,10,25000 
27.6,9.22,bike,foggy,no,3567,10,30000 
185.7,1.75,ev van,rainy,no,3567,10,70000 
169.2,6.74,van,cold,yes,3567,10,60000 
222.6,6.46,ev bike,cold,no,3916,11,4000 
255.8,0.77,ev bike,cold,no,3916,11,3000 
59.9,29.59,van,cold,no,3914,12,60000 
202.5,35.2,ev bike,stormy,no,3914,12,30000 
106.6,39.82,scooter,stormy,no,4614,14,2000 
71.6,11.19,van,hot,no,5109,15,50000 
214.2,20.28,van,stormy,no,5319,16,3000 
154.7,16.54,truck,clear,no,3809,18,30000 
268.3,20.3,scooter,clear,no,2755,19,5500 
72.9,48.29,ev bike,stormy,no,2353,20,5000 
52.9,20.64,ev van,cold,no,1528,22,30000 
151.6,22.35,ev van,cold,no,1036,23,8000 
236.5,42.69,ev van,foggy,yes,544,0,20000 
155.7,26.03,truck,stormy,no,339,1,50000 
128.7,21.6,ev bike,stormy,yes,286,2,20000 
193.8,8.08,ev bike,foggy,yes,365,3,50000 
160.0,35.85,ev van,stormy,no,842,4,4000 
191.6,34.44,bike,stormy,no,2710,5,10000 
227.6,44.82,scooter,clear,no,5273,6,8000 
294.6,28.3,van,clear,yes,5463,7,20000 
74.1,6.91,truck,rainy,no,5403,9,50000 
181.0,41.81,ev van,rainy,no,4487,10,5000 
180.9,4.58,bike,hot,yes,4612,11,30000 
69.6,15.92,bike,rainy,yes,4703,12,50000 
288.7,29.84,ev van,hot,no,4941,13,12000 
236.5,26.13,scooter,clear,no,4941,13,7000 
67.8,34.25,bike,stormy,no,5263,14,20000 
294.3,29.03,ev bike,hot,no,5703,15,50000 
68.4,28.54,ev van,hot,no,5892,16,2000 
76.6,29.1,ev van,stormy,no,5895,17,3000 
4.9,16.5,ev van,hot,no,3296,19,50000 
34.6,45.54,bike,cold,no,2860,20,20000 
24.7,15.01,bike,stormy,no,2955,21,50000 
280.2,22.89,ev van,hot,no,3923,22,10000 
257.2,45.36,ev bike,rainy,no,1313,23,1000 
204.6,5.07,scooter,hot,no,658,0,2000 
116.8,25.93,van,rainy,no,417,1,50000 
225.8,10.55,ev van,clear,yes,341,2,50000 
145.5,38.5,ev van,clear,no,391,3,50000 
288.4,21.82,ev van,clear,no,860,4,8000 
10.8,45.66,van,hot,no,2760,5,10000 
3.6,18.91,ev bike,foggy,no,5747,6,70000 
114.8,46.84,bike,rainy,no,6221,7,8000 
252.5,21.24,ev van,clear,no,5856,8,30000 
204.8,49.52,scooter,stormy,yes,5131,9,2000 
97.9,13.58,ev van,hot,yes,4750,10,1000 
30.7,25.69,bike,clear,no,5005,11,50000 
169.3,29.58,ev van,foggy,no,5126,12,20000 
168.9,39.35,truck,foggy,yes,5209,13,80000 
10.4,5.19,truck,cold,yes,5389,14,100000 
249.0,35.64,ev bike,clear,yes,5994,15,100000 
227.3,18.68,van,clear,no,6236,16,80000 
149.4,19.4,ev van,rainy,no,5793,17,50000 
52.7,6.71,bike,cold,no,3278,19,50000 
160.0,9.65,truck,clear,no,2806,20,50000 
189.4,31.65,scooter,hot,no,1980,22,13000 
273.4,1.8,bike,foggy,no,1116,23,10000 
71.4,0.67,truck,hot,no,614,0,19000 
235.0,45.65,ev bike,rainy,yes,372,1,31000 
151.5,0.67,bike,foggy,yes,288,2,50000 
17.0,6.96,ev bike,foggy,no,367,3,80000 
240.5,25.03,ev van,foggy,no,797,4,10000 
174.0,11.17,ev bike,foggy,no,2737,5,10000 
15.6,20.36,scooter,hot,no,5710,6,10000 
205.0,31.71,bike,clear,no,5967,7,10000 
167.8,13.86,bike,cold,no,5768,8,10000 
121.1,5.66,truck,cold,no,5208,9,16000 
28.2,8.44,scooter,clear,no,4865,10,90000 
267.3,6.12,van,cold,no,5069,11,46750 
279.0,25.49,bike,stormy,no,5139,12,43250 
281.0,5.18,van,cold,yes,5407,13,90000 
190.0,19.72,bike,rainy,no,5549,14,90000 
19.9,8.02,van,cold,no,6029,15,3000 
191.6,49.52,truck,foggy,no,6310,16,30000 
250.4,42.64,ev van,foggy,yes,5715,17,8000 
297.1,39.55,scooter,stormy,yes,3344,19,20000 
169.0,35.84,scooter,hot,no,2789,20,3000 
107.5,47.28,ev bike,rainy,no,2563,21,3000 
135.8,12.66,ev van,clear,yes,2283,22,50000 
172.8,45.99,van,clear,no,2283,22,2000 
247.9,23.06,van,cold,no,1190,23,20000 
283.5,6.0,ev bike,clear,no,1190,23,20000 
68.1,28.37,ev bike,clear,no,610,0,50000 
75.6,38.16,ev bike,clear,no,610,0,2000 
251.0,36.81,truck,rainy,no,610,0,50000 
138.7,20.83,bike,clear,no,424,1,2000 
83.2,22.26,scooter,foggy,no,424,1,5000 
37.0,33.59,bike,clear,no,424,1,100000 
56.0,18.05,van,rainy,no,364,2,50000 
100.5,41.07,ev van,foggy,no,364,2,190000 
9.7,20.44,scooter,foggy,no,415,3,720000 
291.4,10.66,ev bike,foggy,no,800,4,52000 
164.5,4.07,van,clear,no,2492,5,38000 
247.2,8.19,scooter,clear,no,5219,6,1000 
132.6,28.44,scooter,hot,no,5906,7,50000 
287.4,6.46,ev bike,clear,no,5209,8,10000 
127.7,19.49,ev bike,foggy,no,4703,10,15000 
120.1,22.53,scooter,rainy,no,5373,11,50000 
218.4,6.16,ev van,clear,no,5347,12,3000 
169.2,25.08,bike,clear,no,5477,13,50000 
92.6,37.47,truck,clear,yes,5714,14,8000 
3.6,34.64,scooter,rainy,no,5864,15,3750 
37.9,5.99,ev van,hot,no,5884,16,3000 
78.8,19.86,ev bike,clear,no,5609,17,50000 
33.1,10.78,bike,hot,no,3531,19,50000 
155.6,1.39,van,clear,no,2837,20,30000 
102.1,37.69,ev bike,rainy,no,2757,21,50000 
210.1,41.39,truck,stormy,yes,2736,22,20000 
142.9,13.66,van,cold,no,1831,23,7000 
64.0,12.31,bike,clear,no,1042,0,10000 
132.3,15.68,truck,stormy,yes,685,1,460000 
218.9,33.11,bike,foggy,yes,518,2,150000 
156.5,48.28,scooter,hot,yes,336,3,50000 
128.2,30.54,scooter,hot,no,389,4,100000 
108.4,49.52,truck,hot,no,724,5,100000 
208.2,19.22,van,clear,no,1197,6,33000 
214.7,4.68,van,rainy,no,1749,7,65000 
189.1,30.8,ev van,rainy,yes,2646,8,190000 
171.3,15.62,van,hot,no,3307,9,90000 
108.3,38.23,ev bike,stormy,no,3822,10,10000 
224.2,16.2,ev van,stormy,yes,4302,11,30000 
263.4,24.8,bike,rainy,yes,4554,12,10000 
38.7,21.15,ev bike,clear,no,4403,13,75000 
276.2,37.43,bike,stormy,yes,4535,14,50000 
70.5,44.12,truck,cold,no,4634,15,8000 
41.2,8.36,scooter,hot,no,4751,16,50000 
200.4,49.52,scooter,rainy,yes,4526,17,5000 
132.0,32.49,ev van,cold,no,3134,19,5000 
294.0,39.4,scooter,rainy,no,2777,20,1000 
124.9,7.59,truck,cold,no,2747,21,100000 
196.6,14.8,ev bike,hot,no,2492,22,2000 
45.5,49.52,ev bike,clear,no,1727,23,3000 
126.4,21.59,scooter,clear,no,1098,0,1000 
204.7,6.81,van,cold,no,765,1,2200 
37.2,15.18,truck,clear,no,541,2,10000 
172.9,47.58,truck,clear,yes,323,3,50000 
286.5,9.17,bike,foggy,no,272,4,6000 
90.1,31.73,truck,foggy,yes,785,6,5000 
181.0,32.24,bike,foggy,no,1009,7,60000 
188.9,19.8,truck,foggy,yes,1600,8,50000 
250.8,30.83,ev bike,rainy,no,2491,9,30000 
46.5,25.38,van,clear,no,3163,10,50000 
214.8,48.29,scooter,foggy,yes,3371,11,50000 
166.4,38.26,scooter,rainy,yes,3627,13,6000 
163.9,42.27,ev bike,foggy,no,3522,14,50000 
191.4,3.57,van,hot,no,3846,15,10000 
238.1,20.75,ev van,clear,no,3812,16,40000 
215.8,27.19,ev van,rainy,no,3273,17,10000 
17.4,23.92,van,cold,no,2471,19,3000 
144.3,21.29,scooter,stormy,no,2219,20,50000 
201.6,47.4,ev bike,stormy,no,2111,21,50000 
3.6,34.22,ev bike,cold,no,1796,22,30000 
90.8,38.15,bike,foggy,no,1002,23,10000 
35.0,27.19,ev van,clear,no,1002,23,70 
95.7,30.66,scooter,cold,no,555,0,160 
228.0,45.3,truck,clear,no,555,0,2000 
235.7,42.79,scooter,hot,no,362,1,1700 
201.2,8.46,van,rainy,no,362,1,130 
41.4,32.19,truck,hot,no,278,2,2400 
217.5,34.34,bike,clear,yes,278,2,470 
218.4,1.91,scooter,rainy,yes,351,3,580 
14.1,30.29,ev bike,clear,no,351,3,20 
166.3,41.39,ev van,stormy,no,644,4,2060 
151.3,12.16,ev van,foggy,no,2050,5,140 
194.7,15.16,ev bike,rainy,no,3983,6,900 
207.0,43.18,ev van,stormy,no,4640,7,200 
20.8,31.24,bike,clear,no,4256,8,2000 
75.4,48.22,scooter,hot,no,4314,9,200 
247.8,45.98,van,clear,no,4314,9,100 
156.2,1.83,ev van,clear,yes,4344,10,100 
244.5,14.05,ev bike,rainy,yes,4792,11,560 
77.5,9.6,van,stormy,no,4769,12,360 
281.6,10.21,bike,cold,yes,4978,13,240 
139.4,36.38,truck,hot,no,5211,14,250 
146.5,31.42,scooter,foggy,no,5294,15,300 
88.8,33.22,scooter,stormy,yes,5287,16,300 
238.3,40.51,scooter,hot,no,4596,17,200 
209.4,6.74,scooter,foggy,yes,2790,19,200 
259.4,17.31,scooter,hot,no,2183,20,200 
127.7,18.22,truck,foggy,no,2099,21,6 
245.1,6.22,bike,foggy,yes,1660,22,50 
132.7,41.8,van,hot,no,1148,23,150000 
91.8,42.03,ev van,hot,no,667,0,100000 
295.9,39.31,ev van,rainy,no,416,1,10000 
82.6,7.13,ev bike,clear,no,288,2,100000 
60.4,15.67,scooter,rainy,no,258,3,100000 
176.2,11.58,bike,cold,no,480,4,5000 
230.0,45.05,ev van,clear,no,1342,5,29000 
42.5,26.57,van,hot,no,1342,5,20000 
240.7,8.81,van,foggy,yes,2691,6,5000 
291.2,10.09,van,cold,no,2545,8,6000 
154.3,13.51,bike,stormy,no,2886,9,22000 
289.8,35.45,ev bike,hot,yes,3904,11,16000 
42.1,26.68,scooter,stormy,no,4324,12,10000 
171.9,40.3,scooter,foggy,yes,4098,13,10000 
265.4,29.51,ev bike,clear,no,4199,14,5000 
137.6,23.69,ev bike,rainy,no,4145,15,5000 
248.0,28.77,ev bike,cold,no,4037,16,5000 
196.8,41.67,ev bike,foggy,yes,3196,17,2000 
78.8,35.44,bike,foggy,no,1657,19,108000 
270.2,24.68,van,cold,no,1657,19,100000 
111.9,39.37,van,clear,no,1657,19,240000 
14.7,6.53,scooter,stormy,no,1978,20,12000 
70.2,0.67,van,stormy,no,1978,20,150000 
